leg_x,leg_y,correlation,pair_bucket,corr_threshold_used,sector_x,sector_y
IJH,XLV,0.7448770855690002,Cross Sector,0.7,Broad Market,Health Care
IAI,EWQ,0.7448636777318534,Cross Sector,0.7,Financials,International
VB,EWL,0.7448475918667952,Cross Sector,0.7,Broad Market,International
EWQ,EWS,0.7447915883770031,Same Sector,0.7,International,International
QQQ,EPP,0.7447814462670623,Cross Sector,0.7,Broad Market,International
IJR,XME,0.7447221498585154,Cross Sector,0.7,Broad Market,Materials
VHT,EFA,0.7446135351438475,Cross Sector,0.7,Health Care,International
EZU,EWY,0.7445494693509406,Same Sector,0.7,International,International
EWG,EZA,0.7445079700352525,Same Sector,0.7,International,International
QQQ,EWG,0.7444534129705526,Cross Sector,0.7,Broad Market,International
XLF,EZU,0.7443357045950455,Cross Sector,0.7,Financials,International
VGK,IYW,0.7441527615229885,Cross Sector,0.7,International,Technology
IVV,KRE,0.744143147974967,Cross Sector,0.7,Broad Market,Financials
RSP,EWY,0.7439278258017402,Cross Sector,0.7,Broad Market,International
EEM,EWI,0.7438167283872822,Same Sector,0.7,International,International
XHB,IAI,0.7436106313617098,Cross Sector,0.7,Consumer Discretionary,Financials
IJR,EEM,0.7435533165161178,Cross Sector,0.7,Broad Market,International
XLY,ITB,0.7435258413877407,Same Sector,0.7,Consumer Discretionary,Consumer Discretionary
VBK,VNQ,0.7435248688305979,Cross Sector,0.7,Factor,Real Estate
FEZ,XLK,0.7435188095309926,Cross Sector,0.7,International,Technology
MDY,EWI,0.743511291020624,Cross Sector,0.7,Broad Market,International
EEM,EWJ,0.7434090751516584,Same Sector,0.7,International,International
EWW,EWZ,0.743265387372278,Same Sector,0.7,International,International
IAI,EPP,0.7432607644260449,Cross Sector,0.7,Financials,International
XRT,XLI,0.743257499964988,Cross Sector,0.7,Consumer Discretionary,Industrials
VWO,VGT,0.743200600082802,Cross Sector,0.7,International,Technology
IWB,EWW,0.7431715286527344,Cross Sector,0.7,Broad Market,International
EZA,EWW,0.7431318573061267,Same Sector,0.7,International,International
XLI,EWI,0.7430855352490832,Cross Sector,0.7,Industrials,International
QQQ,IAI,0.743074939239095,Cross Sector,0.7,Broad Market,Financials
VDE,VBR,0.7427863524922893,Cross Sector,0.7,Energy,Factor
VOO,KBE,0.7427638336709722,Cross Sector,0.7,Broad Market,Financials
EWT,GXC,0.7426462768200339,Same Sector,0.7,International,International
SPY,EWW,0.7426028368981669,Cross Sector,0.7,Broad Market,International
DIA,EWJ,0.7425975123523579,Cross Sector,0.7,Broad Market,International
EPP,XLK,0.7425891085955939,Cross Sector,0.7,International,Technology
VTV,EWW,0.7425757342970952,Cross Sector,0.7,Factor,International
IJR,SOXX,0.7424836261107107,Cross Sector,0.7,Broad Market,Technology
EWU,EWW,0.7423078688818058,Same Sector,0.7,International,International
DIA,IYR,0.7422718948319651,Cross Sector,0.7,Broad Market,Real Estate
XRT,SCHV,0.7421843470717853,Cross Sector,0.7,Consumer Discretionary,Factor
EPP,VGT,0.7421694288934806,Cross Sector,0.7,International,Technology
DVY,EWG,0.7420886381496989,Cross Sector,0.7,Factor,International
EWG,XLK,0.7419363009642433,Cross Sector,0.7,International,Technology
DVY,EWA,0.7419076256566712,Cross Sector,0.7,Factor,International
VFH,EWQ,0.7417044859276491,Cross Sector,0.7,Financials,International
DIA,ILF,0.7416575930321097,Cross Sector,0.7,Broad Market,International
ITA,EWU,0.7416446707046859,Cross Sector,0.7,Industrials,International
VV,KRE,0.741643333323481,Cross Sector,0.7,Broad Market,Financials
OIH,XME,0.7415370706603034,Cross Sector,0.7,Energy,Materials
BND,IEI,0.741409235227881,Same Sector,0.7,Fixed Income,Fixed Income
DIA,EWS,0.7413587632203025,Cross Sector,0.7,Broad Market,International
EWG,EWS,0.7413559201538217,Same Sector,0.7,International,International
XLY,SMH,0.741352172188178,Cross Sector,0.7,Consumer Discretionary,Technology
EWL,XLB,0.7412738388812717,Cross Sector,0.7,International,Materials
IWF,XLF,0.7412687473355402,Cross Sector,0.7,Factor,Financials
IAI,VGT,0.7412604787216656,Cross Sector,0.7,Financials,Technology
IYT,VGK,0.7411340549971869,Cross Sector,0.7,Industrials,International
FEZ,EWS,0.740928018710627,Same Sector,0.7,International,International
XLY,VHT,0.7404830129100496,Cross Sector,0.7,Consumer Discretionary,Health Care
IAI,VNQ,0.740459153698127,Cross Sector,0.7,Financials,Real Estate
SPY,KRE,0.7402655360789244,Cross Sector,0.7,Broad Market,Financials
IJH,EWW,0.7401505037002445,Cross Sector,0.7,Broad Market,International
IJR,EWA,0.74012496392064,Cross Sector,0.7,Broad Market,International
EWQ,ILF,0.7400609387302873,Same Sector,0.7,International,International
XLF,EWU,0.739792919733584,Cross Sector,0.7,Financials,International
ITA,EZU,0.7397342876413502,Cross Sector,0.7,Industrials,International
EWN,EZA,0.739684673022539,Same Sector,0.7,International,International
OEF,EWS,0.739580311027754,Cross Sector,0.7,Broad Market,International
VEA,GXC,0.7395729727748431,Same Sector,0.7,International,International
VV,EWW,0.7392513700991422,Cross Sector,0.7,Broad Market,International
DIA,XRT,0.7391804741575481,Cross Sector,0.7,Broad Market,Consumer Discretionary
XRT,IWF,0.7390585253532538,Cross Sector,0.7,Consumer Discretionary,Factor
XLY,EWQ,0.7390494793786911,Cross Sector,0.7,Consumer Discretionary,International
IVV,EWW,0.7388910867397172,Cross Sector,0.7,Broad Market,International
OEF,KBE,0.7388832553872233,Cross Sector,0.7,Broad Market,Financials
VYM,EWS,0.7386448946449297,Cross Sector,0.7,Factor,International
OEF,XRT,0.7386333138976772,Cross Sector,0.7,Broad Market,Consumer Discretionary
VB,EWI,0.7385772718714625,Cross Sector,0.7,Broad Market,International
XLF,ITA,0.7384934667364859,Cross Sector,0.7,Financials,Industrials
IAI,EEM,0.7384304721992403,Cross Sector,0.7,Financials,International
VWO,XLK,0.7383800422718034,Cross Sector,0.7,International,Technology
ILF,XME,0.7383726085128091,Cross Sector,0.7,International,Materials
OEF,EWP,0.7383409429108718,Cross Sector,0.7,Broad Market,International
EWI,XLB,0.7383016027095458,Cross Sector,0.7,International,Materials
VDE,VEA,0.7382538459851593,Cross Sector,0.7,Energy,International
VWO,EWJ,0.7382182966586185,Same Sector,0.7,International,International
XLB,XLK,0.7381327663487236,Cross Sector,0.7,Materials,Technology
OEF,IYR,0.7381142588649783,Cross Sector,0.7,Broad Market,Real Estate
XLV,XLI,0.7379876273853482,Cross Sector,0.7,Health Care,Industrials
ITA,EWQ,0.7379494193529004,Cross Sector,0.7,Industrials,International
KRE,IYT,0.7379179393160151,Cross Sector,0.7,Financials,Industrials
VB,ILF,0.737879490625073,Cross Sector,0.7,Broad Market,International
EEM,EWP,0.7378689235486836,Same Sector,0.7,International,International
EWQ,EWJ,0.7378142730666193,Same Sector,0.7,International,International
DIA,XHB,0.7377849449464248,Cross Sector,0.7,Broad Market,Consumer Discretionary
QQQ,XLV,0.7376374370509987,Cross Sector,0.7,Broad Market,Health Care
VYM,ILF,0.7376054077666893,Cross Sector,0.7,Factor,International
MDY,EWW,0.7375587493881355,Cross Sector,0.7,Broad Market,International
VBK,XLV,0.7374262972728932,Cross Sector,0.7,Factor,Health Care
XLF,XLB,0.7373378012552185,Cross Sector,0.7,Financials,Materials
RSP,EWJ,0.7373088054033656,Cross Sector,0.7,Broad Market,International
IWF,IBB,0.7372540582617904,Cross Sector,0.7,Factor,Health Care
VWO,EWP,0.7372248480678883,Same Sector,0.7,International,International
VOO,XRT,0.7370928450942051,Cross Sector,0.7,Broad Market,Consumer Discretionary
XRT,VUG,0.7370900672845815,Cross Sector,0.7,Consumer Discretionary,Factor
XLE,VEA,0.7370658734361323,Cross Sector,0.7,Energy,International
EEM,IYW,0.7370470230373984,Cross Sector,0.7,International,Technology
EZU,IYW,0.737037819104422,Cross Sector,0.7,International,Technology
EWC,EWI,0.7369543637766994,Same Sector,0.7,International,International
IJH,EWP,0.736843101840635,Cross Sector,0.7,Broad Market,International
ITB,IVE,0.7367571896029992,Cross Sector,0.7,Consumer Discretionary,Factor
EWU,EWJ,0.7367510867514898,Same Sector,0.7,International,International
OEF,XHB,0.7366764071681997,Cross Sector,0.7,Broad Market,Consumer Discretionary
IWD,EWJ,0.7366737763461352,Cross Sector,0.7,Factor,International
EWG,EWJ,0.7366224049700004,Same Sector,0.7,International,International
FEZ,ILF,0.7365963356493448,Same Sector,0.7,International,International
VTI,VDE,0.7364138504979355,Cross Sector,0.7,Broad Market,Energy
XOP,XME,0.7363862589590918,Cross Sector,0.7,Energy,Materials
VB,XLV,0.7363745534087461,Cross Sector,0.7,Broad Market,Health Care
VBK,XME,0.7362957167001681,Cross Sector,0.7,Factor,Materials
XLY,EPP,0.7362576127712347,Cross Sector,0.7,Consumer Discretionary,International
IJR,VWO,0.7359963570587573,Cross Sector,0.7,Broad Market,International
VUG,XLF,0.7359947207247302,Cross Sector,0.7,Factor,Financials
IWM,IBB,0.7359459891297369,Cross Sector,0.7,Broad Market,Health Care
VFH,EPP,0.7359418530962675,Cross Sector,0.7,Financials,International
XLF,FEZ,0.7359401655475144,Cross Sector,0.7,Financials,International
COPX,EFA,0.7359234038697207,Cross Sector,0.7,Commodities,International
EFA,FXI,0.7356262248611031,Same Sector,0.7,International,International
XHB,XLF,0.7355974603042074,Cross Sector,0.7,Consumer Discretionary,Financials
EWG,EWY,0.7355871412056647,Same Sector,0.7,International,International
EPP,EPI,0.7352565186241624,Same Sector,0.7,International,International
VHT,IYW,0.7351694574639946,Cross Sector,0.7,Health Care,Technology
VUG,IBB,0.7351257621045504,Cross Sector,0.7,Factor,Health Care
XLE,VBR,0.7349276958903784,Cross Sector,0.7,Energy,Factor
IWD,XME,0.7348407770884005,Cross Sector,0.7,Factor,Materials
SCHG,EWQ,0.7348378373767185,Cross Sector,0.7,Factor,International
MOO,EWS,0.7346895996235459,Cross Sector,0.7,Commodities,International
ITA,FEZ,0.734561572972228,Cross Sector,0.7,Industrials,International
VBR,EWI,0.7345305219283041,Cross Sector,0.7,Factor,International
IGIB,AGG,0.7345166779615253,Same Sector,0.7,Fixed Income,Fixed Income
XLI,EWL,0.734448760640357,Cross Sector,0.7,Industrials,International
EWQ,VGT,0.7344388611268888,Cross Sector,0.7,International,Technology
EWC,EZA,0.7343160431566501,Same Sector,0.7,International,International
OEF,EWJ,0.7342437048420322,Cross Sector,0.7,Broad Market,International
XLP,VHT,0.7342130008057871,Cross Sector,0.7,Consumer Staples,Health Care
VBK,EWL,0.7341872981125648,Cross Sector,0.7,Factor,International
VTI,XLE,0.734144712886387,Cross Sector,0.7,Broad Market,Energy
COPX,EWU,0.7340631945043015,Cross Sector,0.7,Commodities,International
MDY,EWS,0.7339068992548672,Cross Sector,0.7,Broad Market,International
IWM,SMH,0.7338620505418558,Cross Sector,0.7,Broad Market,Technology
QQQ,IBB,0.733829871775014,Cross Sector,0.7,Broad Market,Health Care
MOO,EWL,0.7337916221996296,Cross Sector,0.7,Commodities,International
XRT,SPYG,0.7337653559934098,Cross Sector,0.7,Consumer Discretionary,Factor
EFA,EPI,0.733687072081196,Same Sector,0.7,International,International
VEA,XME,0.7336227968263558,Cross Sector,0.7,International,Materials
ITA,VGT,0.7335012917056256,Cross Sector,0.7,Industrials,Technology
VTI,IBB,0.7333670644695247,Cross Sector,0.7,Broad Market,Health Care
VTI,ITB,0.7333391013569845,Cross Sector,0.7,Broad Market,Consumer Discretionary
DVY,XLU,0.7331645576103496,Cross Sector,0.7,Factor,Utilities
IWD,EWY,0.7331524811740034,Cross Sector,0.7,Factor,International
EWT,FXI,0.7330472659024276,Same Sector,0.7,International,International
MDY,EWP,0.733026538090188,Cross Sector,0.7,Broad Market,International
SPYV,EWW,0.7330048528221174,Cross Sector,0.7,Factor,International
DIA,XLE,0.732953245703628,Cross Sector,0.7,Broad Market,Energy
EWN,EWJ,0.7329162392889375,Same Sector,0.7,International,International
DVY,EWC,0.7329130113477429,Cross Sector,0.7,Factor,International
VTI,EWT,0.7328879199003087,Cross Sector,0.7,Broad Market,International
IAI,EWN,0.7326554085218743,Cross Sector,0.7,Financials,International
QQQ,EWQ,0.7326491045495939,Cross Sector,0.7,Broad Market,International
DIA,EWY,0.7326248033952321,Cross Sector,0.7,Broad Market,International
VBK,KRE,0.7326148373448813,Cross Sector,0.7,Factor,Financials
EZU,EWW,0.7325102460687855,Same Sector,0.7,International,International
XLF,EWQ,0.7324907704913975,Cross Sector,0.7,Financials,International
IAI,VWO,0.7321177203185874,Cross Sector,0.7,Financials,International
XLP,IVW,0.7321030200750879,Cross Sector,0.7,Consumer Staples,Factor
DIA,VNQ,0.7320950093320705,Cross Sector,0.7,Broad Market,Real Estate
ITB,IWD,0.7320031425332529,Cross Sector,0.7,Consumer Discretionary,Factor
EWS,EZA,0.7319983037253597,Same Sector,0.7,International,International
XLP,XLV,0.7319928517927448,Cross Sector,0.7,Consumer Staples,Health Care
VV,EWT,0.731979414743199,Cross Sector,0.7,Broad Market,International
VYM,EWW,0.7319562385793489,Cross Sector,0.7,Factor,International
EWN,EWS,0.7319313985437051,Same Sector,0.7,International,International
OEF,EWY,0.731900861596444,Cross Sector,0.7,Broad Market,International
IWB,EWT,0.7318104833453941,Cross Sector,0.7,Broad Market,International
MOO,EWY,0.7317807117450192,Cross Sector,0.7,Commodities,International
VBR,SOXX,0.7317038425952556,Cross Sector,0.7,Factor,Technology
VB,VDE,0.7316482447543927,Cross Sector,0.7,Broad Market,Energy
DIA,VDE,0.7315984090007381,Cross Sector,0.7,Broad Market,Energy
IYT,XLK,0.7314714499456076,Cross Sector,0.7,Industrials,Technology
VBR,ILF,0.7314430778690326,Cross Sector,0.7,Factor,International
VBR,EWL,0.7313933538455458,Cross Sector,0.7,Factor,International
VWO,IYW,0.7313340706592081,Cross Sector,0.7,International,Technology
SCHG,HYG,0.7312487297441685,Cross Sector,0.7,Factor,Fixed Income
VTV,EWJ,0.7312010230967149,Cross Sector,0.7,Factor,International
IVV,EWT,0.7311987964302122,Cross Sector,0.7,Broad Market,International
FEZ,IYW,0.7310402164349235,Cross Sector,0.7,International,Technology
IAI,EWG,0.7310372697345198,Cross Sector,0.7,Financials,International
SCHG,ITA,0.7310154229234472,Cross Sector,0.7,Factor,Industrials
SPY,XLE,0.7309710966236718,Cross Sector,0.7,Broad Market,Energy
FEZ,EWY,0.7308719973243385,Same Sector,0.7,International,International
SPY,EWT,0.7308309744718783,Cross Sector,0.7,Broad Market,International
XLY,EEM,0.730734532709853,Cross Sector,0.7,Consumer Discretionary,International
EWQ,EWY,0.7304424352364688,Same Sector,0.7,International,International
VEA,EPI,0.7304307179481363,Same Sector,0.7,International,International
IVE,EWY,0.7304253689163581,Cross Sector,0.7,Factor,International
DVY,XLV,0.7304047599151942,Cross Sector,0.7,Factor,Health Care
DIA,SOXX,0.7302861332079631,Cross Sector,0.7,Broad Market,Technology
SPY,VDE,0.7301433350128873,Cross Sector,0.7,Broad Market,Energy
IWB,VDE,0.7300595729210403,Cross Sector,0.7,Broad Market,Energy
VTI,XME,0.7300508221814215,Cross Sector,0.7,Broad Market,Materials
VEA,EWZ,0.7300262173163924,Same Sector,0.7,International,International
SCHV,EWP,0.7299349296818813,Cross Sector,0.7,Factor,International
VB,IBB,0.72986736359913,Cross Sector,0.7,Broad Market,Health Care
DVY,EWN,0.7297701207033614,Cross Sector,0.7,Factor,International
IYT,EZU,0.7296547330878983,Cross Sector,0.7,Industrials,International
VTV,EWY,0.7295592193017232,Cross Sector,0.7,Factor,International
EPP,XME,0.7294835655058096,Cross Sector,0.7,International,Materials
VBR,EWP,0.729473032813065,Cross Sector,0.7,Factor,International
VEA,FXI,0.7294265734557723,Same Sector,0.7,International,International
ILF,EWY,0.7293304027817693,Same Sector,0.7,International,International
XLB,IYW,0.7292908880286407,Cross Sector,0.7,Materials,Technology
EWT,EWH,0.7292888454361952,Same Sector,0.7,International,International
SCHG,DVY,0.7292574469567119,Same Sector,0.7,Factor,Factor
IWB,XLE,0.7292017962280105,Cross Sector,0.7,Broad Market,Energy
OEF,VNQ,0.729163072621583,Cross Sector,0.7,Broad Market,Real Estate
XLF,EPP,0.7291543724796511,Cross Sector,0.7,Financials,International
XLE,EWU,0.7290982952285968,Cross Sector,0.7,Energy,International
BND,TLT,0.7289502099643133,Same Sector,0.7,Fixed Income,Fixed Income
DVY,EEM,0.7289433160628177,Cross Sector,0.7,Factor,International
IVE,EWJ,0.7287944334852062,Cross Sector,0.7,Factor,International
IVV,XLE,0.7285435011419787,Cross Sector,0.7,Broad Market,Energy
IWB,EZA,0.7284923291712793,Cross Sector,0.7,Broad Market,International
EWQ,XLK,0.7284535822464283,Cross Sector,0.7,International,Technology
EPP,EWZ,0.7284306207317974,Same Sector,0.7,International,International
XHB,IWF,0.7283152612638516,Cross Sector,0.7,Consumer Discretionary,Factor
XLY,IYR,0.7283138778669488,Cross Sector,0.7,Consumer Discretionary,Real Estate
IJH,EWS,0.7282789598370337,Cross Sector,0.7,Broad Market,International
IWB,ITB,0.7282350978602643,Cross Sector,0.7,Broad Market,Consumer Discretionary
SCHG,EWU,0.7282178199163276,Cross Sector,0.7,Factor,International
EWA,EWT,0.7282050873142841,Same Sector,0.7,International,International
VOO,EWI,0.7281782846079556,Cross Sector,0.7,Broad Market,International
XRT,IVW,0.728169539444335,Cross Sector,0.7,Consumer Discretionary,Factor
XLY,EWU,0.7281669447159977,Cross Sector,0.7,Consumer Discretionary,International
XHB,SPYG,0.7281504271001509,Cross Sector,0.7,Consumer Discretionary,Factor
IVV,EZA,0.7281351010297722,Cross Sector,0.7,Broad Market,International
VB,EWW,0.7281076522774974,Cross Sector,0.7,Broad Market,International
ITA,EPP,0.728104479732553,Cross Sector,0.7,Industrials,International
EWG,IYW,0.7279731344607185,Cross Sector,0.7,International,Technology
VTI,EZA,0.7279155190216539,Cross Sector,0.7,Broad Market,International
SCHV,SOXX,0.7278582703968035,Cross Sector,0.7,Factor,Technology
MOO,DVY,0.7278405249962857,Cross Sector,0.7,Commodities,Factor
VB,EWP,0.7277813330649264,Cross Sector,0.7,Broad Market,International
IVW,IBB,0.7276026612479269,Cross Sector,0.7,Factor,Health Care
EZA,EWY,0.727434237913386,Same Sector,0.7,International,International
XLI,EWP,0.7274086731961618,Cross Sector,0.7,Industrials,International
IWB,IBB,0.7272950887153319,Cross Sector,0.7,Broad Market,Health Care
XHB,VUG,0.7271924755375481,Cross Sector,0.7,Consumer Discretionary,Factor
IVV,VDE,0.7271528446286057,Cross Sector,0.7,Broad Market,Energy
IVW,EWI,0.7271271872884605,Cross Sector,0.7,Factor,International
OEF,ILF,0.7269753355325057,Cross Sector,0.7,Broad Market,International
VDE,EWU,0.7267794472863726,Cross Sector,0.7,Energy,International
SPY,EZA,0.7265725542994615,Cross Sector,0.7,Broad Market,International
DIA,EWW,0.7264740554437703,Cross Sector,0.7,Broad Market,International
EEM,XME,0.7264719788747278,Cross Sector,0.7,International,Materials
EWQ,EWW,0.7263708236806204,Same Sector,0.7,International,International
VTV,XME,0.726335005631181,Cross Sector,0.7,Factor,Materials
VFH,EWG,0.7263083547358664,Cross Sector,0.7,Financials,International
EWN,EWY,0.7263075611048045,Same Sector,0.7,International,International
VHT,VGK,0.7262954895457093,Cross Sector,0.7,Health Care,International
IYT,IYW,0.7262682909331641,Cross Sector,0.7,Industrials,Technology
EWW,XLB,0.7261823805796006,Cross Sector,0.7,International,Materials
IVE,SOXX,0.7261811225847005,Cross Sector,0.7,Factor,Technology
QQQ,ITA,0.726176134551931,Cross Sector,0.7,Broad Market,Industrials
KBE,IYT,0.7261004030031161,Cross Sector,0.7,Financials,Industrials
FEZ,EWW,0.7259958052507757,Same Sector,0.7,International,International
XLY,VWO,0.7257307208403069,Cross Sector,0.7,Consumer Discretionary,International
VV,EZA,0.7254014104547334,Cross Sector,0.7,Broad Market,International
EWN,SOXX,0.7247812203852069,Cross Sector,0.7,International,Technology
IAI,XLK,0.7247107375625845,Cross Sector,0.7,Financials,Technology
VB,EWS,0.7245684814502342,Cross Sector,0.7,Broad Market,International
IYT,FEZ,0.724541561463473,Cross Sector,0.7,Industrials,International
MDY,EWY,0.7245323159363648,Cross Sector,0.7,Broad Market,International
IVW,EWJ,0.7244605621797456,Cross Sector,0.7,Factor,International
IWD,SOXX,0.7243630909875904,Cross Sector,0.7,Factor,Technology
TIP,IEI,0.7243575721709133,Same Sector,0.7,Fixed Income,Fixed Income
RSP,EZA,0.7242389441952144,Cross Sector,0.7,Broad Market,International
ITA,EWG,0.7241095987962627,Cross Sector,0.7,Industrials,International
VWO,XME,0.7239809386504571,Cross Sector,0.7,International,Materials
EPP,IYW,0.7238970108473755,Cross Sector,0.7,International,Technology
VGK,EWT,0.7238762340289665,Same Sector,0.7,International,International
EWP,XLB,0.7238628802838516,Cross Sector,0.7,International,Materials
XLI,XME,0.7237630307366674,Cross Sector,0.7,Industrials,Materials
VOO,EWJ,0.7237159293796368,Cross Sector,0.7,Broad Market,International
EZA,EWZ,0.723714781835909,Same Sector,0.7,International,International
VB,XLE,0.7235619172801824,Cross Sector,0.7,Broad Market,Energy
VV,IBB,0.7235086954541045,Cross Sector,0.7,Broad Market,Health Care
EFA,XME,0.7231915516796503,Cross Sector,0.7,International,Materials
IWD,EZA,0.7230866801382635,Cross Sector,0.7,Factor,International
SPYG,IBB,0.7229778520547469,Cross Sector,0.7,Factor,Health Care
VFH,EWN,0.7228876292167253,Cross Sector,0.7,Financials,International
XLI,IYR,0.722880594949114,Cross Sector,0.7,Industrials,Real Estate
IWB,XME,0.7228055061606286,Cross Sector,0.7,Broad Market,Materials
VV,VDE,0.7226069372715741,Cross Sector,0.7,Broad Market,Energy
SPYV,EWS,0.7225680895288996,Cross Sector,0.7,Factor,International
ILF,EWS,0.7225399583397611,Same Sector,0.7,International,International
VOO,EWS,0.7224876565840271,Cross Sector,0.7,Broad Market,International
DVY,XLK,0.7224546774033639,Cross Sector,0.7,Factor,Technology
VV,XLE,0.7223784224033576,Cross Sector,0.7,Broad Market,Energy
VBR,EWW,0.7222947359748725,Cross Sector,0.7,Factor,International
EWG,ILF,0.7222494931475683,Same Sector,0.7,International,International
SCHG,IBB,0.7222283316351631,Cross Sector,0.7,Factor,Health Care
ITA,XLK,0.7221221486918217,Cross Sector,0.7,Industrials,Technology
VV,ITB,0.722095643337149,Cross Sector,0.7,Broad Market,Consumer Discretionary
DVY,VWO,0.7219751628439809,Cross Sector,0.7,Factor,International
MOO,EZA,0.7216951266950944,Cross Sector,0.7,Commodities,International
EFA,EWZ,0.7216041243844546,Same Sector,0.7,International,International
ITB,VTV,0.72150019281731,Cross Sector,0.7,Consumer Discretionary,Factor
XLV,VEA,0.7213511501484242,Cross Sector,0.7,Health Care,International
EWC,EWW,0.7213388241152643,Same Sector,0.7,International,International
VDE,ILF,0.7213036060905202,Cross Sector,0.7,Energy,International
ITB,SCHV,0.7211492522998361,Cross Sector,0.7,Consumer Discretionary,Factor
VYM,EWJ,0.7210544439856215,Cross Sector,0.7,Factor,International
VUG,EWJ,0.7210472667360337,Cross Sector,0.7,Factor,International
IVW,EWY,0.720996271725032,Cross Sector,0.7,Factor,International
QQQ,EWU,0.720963777899113,Cross Sector,0.7,Broad Market,International
EWU,XLK,0.7209279977799803,Cross Sector,0.7,International,Technology
SCHG,EWL,0.7208802312622995,Cross Sector,0.7,Factor,International
IWM,XBI,0.7208081018903474,Cross Sector,0.7,Broad Market,Health Care
XRT,IAI,0.7207988018268346,Cross Sector,0.7,Consumer Discretionary,Financials
IJH,EWY,0.7207639112023672,Cross Sector,0.7,Broad Market,International
EWA,EWJ,0.7207165714550023,Same Sector,0.7,International,International
EWS,EPI,0.7206788307447134,Same Sector,0.7,International,International
VYM,EWY,0.7205349890200357,Cross Sector,0.7,Factor,International
IVW,EWS,0.7205099371520169,Cross Sector,0.7,Factor,International
XHB,IYR,0.7204807014663452,Cross Sector,0.7,Consumer Discretionary,Real Estate
VUG,EWY,0.720433827085686,Cross Sector,0.7,Factor,International
IVV,ITB,0.7203405646062552,Cross Sector,0.7,Broad Market,Consumer Discretionary
IYT,EWQ,0.7203204538779903,Cross Sector,0.7,Industrials,International
VUG,EWI,0.7202593962631179,Cross Sector,0.7,Factor,International
QQQ,DVY,0.7202184330290282,Cross Sector,0.7,Broad Market,Factor
XLE,DVY,0.7200938609895933,Cross Sector,0.7,Energy,Factor
IWM,EWI,0.720032072734809,Cross Sector,0.7,Broad Market,International
MOO,EWI,0.7199061092642446,Cross Sector,0.7,Commodities,International
XLE,ILF,0.7198984292138935,Cross Sector,0.7,Energy,International
XHB,IVW,0.7198022474387006,Cross Sector,0.7,Consumer Discretionary,Factor
ITB,VFH,0.7197887431914713,Cross Sector,0.7,Consumer Discretionary,Financials
VHT,ITA,0.7197625525638944,Cross Sector,0.7,Health Care,Industrials
IJR,VDE,0.7196861012743765,Cross Sector,0.7,Broad Market,Energy
DVY,VGT,0.7194962922972619,Cross Sector,0.7,Factor,Technology
XLY,VNQ,0.7194748951414398,Cross Sector,0.7,Consumer Discretionary,Real Estate
VTV,EZA,0.7194391389684234,Cross Sector,0.7,Factor,International
EWU,VGT,0.7194095079749742,Cross Sector,0.7,International,Technology
IVE,XME,0.7193616491077489,Cross Sector,0.7,Factor,Materials
XRT,VFH,0.7193088659691413,Cross Sector,0.7,Consumer Discretionary,Financials
MOO,IYT,0.7190858399050712,Cross Sector,0.7,Commodities,Industrials
XLI,SOXX,0.7189874659768957,Cross Sector,0.7,Industrials,Technology
EWA,XME,0.71896164753439,Cross Sector,0.7,International,Materials
VV,XME,0.7187803902419325,Cross Sector,0.7,Broad Market,Materials
DVY,EWL,0.7187421354194746,Cross Sector,0.7,Factor,International
MOO,ITA,0.7187025770393517,Cross Sector,0.7,Commodities,Industrials
IYT,EWG,0.7186570028537635,Cross Sector,0.7,Industrials,International
EWA,XLK,0.7184944268612031,Cross Sector,0.7,International,Technology
EWC,EWZ,0.7184536132854454,Same Sector,0.7,International,International
IWM,EWL,0.718441367262718,Cross Sector,0.7,Broad Market,International
VOO,EWY,0.7183375067146142,Cross Sector,0.7,Broad Market,International
IWF,EWI,0.7182361319400797,Cross Sector,0.7,Factor,International
SPYG,EWI,0.7180322121547897,Cross Sector,0.7,Factor,International
DIA,SMH,0.7179517347598964,Cross Sector,0.7,Broad Market,Technology
IVV,IBB,0.7178175372790994,Cross Sector,0.7,Broad Market,Health Care
EZA,GXC,0.7177678827344856,Same Sector,0.7,International,International
ITA,EWC,0.7175842071753022,Cross Sector,0.7,Industrials,International
XLF,EWG,0.7175319759865901,Cross Sector,0.7,Financials,International
SCHG,JNK,0.7175087840888346,Cross Sector,0.7,Factor,Fixed Income
EWA,VGT,0.7175067351706216,Cross Sector,0.7,International,Technology
VEA,SOXX,0.7174029688722986,Cross Sector,0.7,International,Technology
VBK,EWI,0.717388420677151,Cross Sector,0.7,Factor,International
ITB,DVY,0.7173489924117245,Cross Sector,0.7,Consumer Discretionary,Factor
SCHV,EWS,0.7172839408385885,Cross Sector,0.7,Factor,International
KBE,IYR,0.717186201520084,Cross Sector,0.7,Financials,Real Estate
IAI,IYW,0.7171824852119941,Cross Sector,0.7,Financials,Technology
IWF,EWJ,0.7171474403730395,Cross Sector,0.7,Factor,International
VDE,EFA,0.717032779507357,Cross Sector,0.7,Energy,International
XLE,EFA,0.7169880616553952,Cross Sector,0.7,Energy,International
OEF,EWT,0.7169686081706165,Cross Sector,0.7,Broad Market,International
VDE,DVY,0.7169590918895608,Cross Sector,0.7,Energy,Factor
QQQ,EWA,0.7169242354782779,Cross Sector,0.7,Broad Market,International
ITB,SPYV,0.7168178810790896,Cross Sector,0.7,Consumer Discretionary,Factor
