direction,entry_date,exit_date,entry_z,exit_z,entry_spread,exit_spread,hedge_ratio,pnl,exit_reason,trading_year,leg_x,leg_y
LONG,2011-04-27,2011-06-29,-2.121799300562122,-0.3956036318320168,-1.0981168442571607,-1.166804557708355,1.4105281039537225,-294.8168185117187,convergence,2011,EWC,XLP
LONG,2011-04-27,2011-06-30,-2.07726313390831,-0.47563619449336186,-2.207308529751597,-2.283443109546493,1.3524235885352955,-337.48570732727273,convergence,2011,EWC,VDC
LONG,2011-05-04,2011-06-30,-2.0357251772668503,-0.46058797619827574,-0.1755500853538341,-0.1899235145679108,0.9330411230301314,-92.71086164900737,convergence,2011,EWC,IWS
LONG,2011-05-12,2011-07-05,-2.0328604208445538,-0.49776008827975926,1.7797733205371111,1.7720746163050367,0.7680431809270352,-63.50061524330913,convergence,2011,VB,XRT
LONG,2011-05-04,2011-07-12,-2.2121031421402346,-0.4303056015730309,-0.4529821426198972,-0.4702894781981608,0.9819914385874448,-104.73642213579215,convergence,2011,EWC,RSP
LONG,2011-05-05,2011-07-13,-3.001565126634104,-0.2647013896774577,-1.0794400663447443,-1.0784414014850792,0.8454634872756728,-14.586689713512865,convergence,2011,EWC,MDY
LONG,2011-05-05,2011-07-13,-3.0453038975071207,-0.29100185130200523,0.8290926734347104,0.829715308262807,0.840963287490541,-16.61631245626106,convergence,2011,EWC,IJH
LONG,2011-05-04,2011-07-15,-2.1013650711560703,-0.4180628512494868,1.3550364589062587,1.317132447206661,0.5938854205576519,-258.90737338713615,convergence,2011,EWC,XRT
SHORT,2011-06-15,2011-07-18,2.3526665778080926,0.10398822802720178,0.07421887033808439,0.06401666573727294,1.2875878979780997,24.628156150559004,convergence,2011,VCR,XLK
LONG,2011-07-19,2011-08-19,-2.28636633017496,-0.004598232351874588,1.0748755773296321,1.08244531982974,0.787367524334366,7.720557217488938,convergence,2011,SDY,XLK
SHORT,2011-07-25,2011-08-23,2.036149142228863,0.301759460032517,1.6882115459148448,1.6802153958543222,0.5159340218604995,36.874503066684674,convergence,2011,HYG,VOX
LONG,2011-07-18,2011-10-20,-2.3059926211628428,-0.28463628197415275,-0.040585504722121524,-0.13232943193737556,1.097724134671257,-427.8627125923126,convergence,2011,XLI,XLK
LONG,2011-07-18,2011-10-20,-2.563400044613453,-0.40170895874296236,0.5351522434600624,0.43273508028173646,1.1280374478593984,-466.1914671778504,convergence,2011,VIS,XLK
LONG,2011-07-18,2011-10-21,-2.623592148419586,-0.35904152764007424,0.4360308676922453,0.3589366122758393,1.0196223038684011,-383.9941052731021,convergence,2011,IWS,XLK
LONG,2011-07-18,2011-10-21,-2.5264109674056208,-0.13736830648064954,0.6145854385721341,0.551254153494932,0.996600531329643,-324.5715148163866,convergence,2011,RSP,XLK
LONG,2011-06-15,2011-10-21,-2.0000521325146052,-0.4042061474848454,1.6019515572036707,1.5056089736766403,0.6413262250562084,-596.6207392640638,convergence,2011,IWS,XRT
LONG,2011-07-19,2011-10-24,-2.27601994562608,-0.3831378291258511,-0.7377225078457537,-0.8193658513738544,1.1357267633876005,-379.8295698138254,convergence,2011,IJH,XLK
LONG,2011-07-19,2011-10-24,-2.365552549202232,-0.38872441526470397,1.5226058245906389,1.4406219373231037,1.1299726468996052,-382.28550711250773,convergence,2011,MDY,XLK
LONG,2011-07-19,2011-10-24,-2.5134884077175896,-0.357622523390547,-0.3100301057645143,-0.37928753202592613,1.1002925007772948,-332.46517168042,convergence,2011,IWR,XLK
LONG,2011-08-19,2011-10-27,-2.166899408686416,-0.2682967189699752,-2.3287482173421696,-2.3865462328363742,1.3524235885352955,-278.33639996524425,convergence,2011,EWC,VDC
LONG,2011-08-23,2011-10-27,-2.2693754756986655,-0.4215052778131068,-1.2206290117029854,-1.2803480374928151,1.4105281039537225,-275.3978438452638,convergence,2011,EWC,XLP
SHORT,2011-10-20,2011-11-16,2.0951383463544873,0.47734066374572903,1.714620211158109,1.7125993029391686,0.5159340218604995,-6.654313211995124,convergence,2011,HYG,VOX
LONG,2011-12-14,2011-12-30,-2.4749568349125117,-0.31799190009271433,1.124632215145944,1.1631959643313001,0.5938854205576519,230.33910706429782,convergence,2011,EWC,XRT
SHORT,2011-12-21,2011-12-30,2.0452636296136846,1.173320463651248,-0.3598931240960539,-0.3678442695198916,1.1002925007772948,18.20193909647112,period_end,2011,IWR,XLK
SHORT,2011-12-21,2011-12-30,2.2220800956040168,1.386412142987205,-0.07938388064386181,-0.08916056954962848,1.097724134671257,27.046957250753028,period_end,2011,XLI,XLK
SHORT,2011-12-21,2011-12-30,2.36465077847633,1.5676183649124955,0.3935289458676219,0.38813896227717093,1.0196223038684011,6.921752668569429,period_end,2011,IWS,XLK
LONG,2011-12-14,2011-12-30,-2.3499308985261256,-0.5419261905943769,-1.175741791078139,-1.1535776610874349,0.8454634872756728,104.77291196497401,period_end,2011,EWC,MDY
LONG,2011-12-14,2011-12-30,-2.3358306429887126,-0.552903706375095,0.7319612220532767,0.7537635551188382,0.840963287490541,102.998215457794,period_end,2011,EWC,IJH
LONG,2011-12-13,2011-12-30,-2.359671569499209,-1.270907718188601,-2.4915255386574136,-2.5013647360296627,1.3524235885352955,-62.731863857923884,period_end,2011,EWC,VDC
LONG,2011-12-13,2011-12-30,-2.0329402037905226,-0.9647677147893109,-0.27802129467002556,-0.2767425494535076,0.9330411230301314,-13.742656617145567,period_end,2011,EWC,IWS
LONG,2011-12-13,2011-12-30,-2.3887062071605243,-1.341228403598608,-1.389345337666271,-1.4033302111989965,1.4105281039537225,-79.37390578670141,period_end,2011,EWC,XLP
LONG,2011-12-14,2011-12-30,-2.4619097721583025,-0.7241315680503293,-0.570371375976352,-0.5509051938122034,0.9819914385874448,82.59033608008005,period_end,2011,EWC,RSP
LONG,2012-03-30,2012-04-13,-2.21849149045721,-0.48467977430006776,1.0973911980641788,1.1319988313196347,0.8006696772827226,160.05633728732894,convergence,2012,EWZ,EZU
LONG,2012-04-03,2012-05-08,-2.2043042493300256,-0.2335327305644855,-0.2528628227751444,-0.2529227082859302,0.8744154516205359,-22.95583852848786,convergence,2012,EWP,EWZ
LONG,2012-03-29,2012-05-18,-2.1004237803857357,-0.4956301409679236,-1.095870785319505,-1.1443329951422796,1.2819233929006166,-182.99019452292418,convergence,2012,EWP,VEA
SHORT,2012-03-29,2012-05-18,2.007269182018904,0.35139060716287157,1.5285464142124137,1.5568230334295108,0.7147570701356958,-138.74140435997285,convergence,2012,EFA,EWP
SHORT,2012-04-03,2012-05-18,2.3207885990112613,0.03084142375023263,1.2721733750968465,1.2698608693512834,0.7680580938231051,9.294593046111558,convergence,2012,EEM,EWP
LONG,2012-05-18,2012-06-06,-3.396713542614207,-0.08613381385734413,3.2740739725201866,3.3017061494415034,0.4578551126747221,169.4662003050358,convergence,2012,IVV,KRE
SHORT,2012-03-29,2012-06-08,2.207423698993293,0.4634572988480011,-0.3289037093140008,-0.2433487226905826,1.0378013859119255,-374.09798088910946,convergence,2012,EWN,EWP
LONG,2012-04-03,2012-06-08,-2.614068082594556,-0.2914524009204139,-0.7240762358738015,-0.772867979171262,1.0572210812464256,-216.81784504935683,convergence,2012,EWP,VWO
LONG,2012-04-13,2012-06-08,-2.5977220707717263,-0.1755529016381283,0.06027930450731667,0.06573473429463927,1.006078522857571,5.556410697950806,convergence,2012,EWP,EWT
LONG,2012-04-04,2012-06-08,-2.289415488400303,-0.16563409807843602,0.41094387062010096,0.36561332799248714,0.6601376182204273,-275.3335017757253,convergence,2012,EWP,XME
LONG,2012-04-03,2012-06-13,-2.1215738774193746,-0.429821779248245,0.6310989498061983,0.5621705862363009,0.8267573170873314,-348.99769993846104,convergence,2012,EWP,EWQ
LONG,2012-05-18,2012-06-15,-3.617173360179289,-0.4767626264893496,2.827836232611872,2.8543388745130276,0.38454367227085584,174.3792227895693,convergence,2012,IWF,KRE
SHORT,2012-04-02,2012-06-21,2.0102562924175027,0.4142577252777076,0.44449306306247927,0.4810054249946645,0.7335398387483725,-175.26770288973051,convergence,2012,EWC,EWZ
LONG,2012-05-18,2012-07-02,-2.5802733873355,-0.35193316359266935,2.348075342709208,2.3549126837707517,0.5518533168730124,21.374205516170974,convergence,2012,IWF,IYT
LONG,2012-05-08,2012-07-05,-2.0707026554169734,-0.4399549387020174,1.0583754437682056,1.0234035561675712,0.8006696772827226,-206.1908777126128,convergence,2012,EWZ,EZU
SHORT,2012-06-29,2012-07-05,2.1675073937058076,0.2779464620402092,0.42943078364141707,0.36640397292512894,0.6601376182204273,357.2962437564423,convergence,2012,EWP,XME
SHORT,2012-06-22,2012-07-06,2.468930971417659,0.15624129500201261,-0.19861571540146095,-0.2627855741494609,0.8744154516205359,319.9976715885972,convergence,2012,EWP,EWZ
LONG,2012-07-20,2012-07-27,-2.1271029017662175,-0.0027685588200131103,-0.03370957812726294,0.03310059385801489,1.006078522857571,329.1296893891132,convergence,2012,EWP,EWT
LONG,2012-07-20,2012-07-30,-2.237688018622445,-0.31806824809346196,-0.3413925350615208,-0.2801347259440896,0.8744154516205359,326.03588152002015,convergence,2012,EWP,EWZ
LONG,2012-07-20,2012-07-30,-3.0326027322552873,-0.3500833825999595,-0.8795865651577772,-0.8095402285318825,1.0572210812464256,339.4883489716742,convergence,2012,EWP,VWO
SHORT,2012-07-19,2012-08-06,2.077992876211718,0.1380551863064766,-0.16875967843223094,-0.20009602229754941,1.0378013859119255,140.8261885828908,convergence,2012,EWN,EWP
LONG,2012-07-16,2012-08-06,-2.135869921889194,-0.19547186508298223,-1.2242547527245593,-1.2009548470510203,1.2819233929006166,89.51831313263756,convergence,2012,EWP,VEA
SHORT,2012-07-16,2012-08-06,2.1524025889772265,0.3636500386928704,1.6176935777768262,1.6041302174189092,0.7147570701356958,65.79526630210049,convergence,2012,EFA,EWP
SHORT,2012-07-06,2012-08-06,2.0188704882336728,0.3452846733302549,0.6422923997949403,0.6337308234479389,0.6543829023897973,34.41253315460029,convergence,2012,EWH,EWP
LONG,2012-07-20,2012-08-06,-2.9196084486980105,-0.008027723470149089,0.46025091158714604,0.5314059862267064,0.8267573170873314,406.27930579536934,convergence,2012,EWP,EWQ
SHORT,2012-07-11,2012-08-10,2.007316442953759,0.27347199747771456,0.1811823783531321,0.16707949983559223,0.843580673949534,60.081961421918365,convergence,2012,EWH,EWT
SHORT,2012-07-27,2012-08-21,2.7963477893391455,0.27547361958028654,0.8700519111633236,0.8326143291423218,0.7260563383993763,210.05906011884701,convergence,2012,EWZ,XME
SHORT,2012-08-06,2012-08-30,2.476747404017583,0.20911746487831853,3.0325876645121186,3.0185007557510346,0.36391890036960983,90.23584190160447,convergence,2012,VUG,XHB
SHORT,2012-07-30,2012-10-09,2.406352920865977,0.05633218283330011,2.8732320332064107,2.8829676798014523,0.38454367227085584,-89.03946501313607,convergence,2012,IWF,KRE
SHORT,2012-08-16,2012-10-09,2.154906015165691,0.4679725811461814,0.45772499142668277,0.49189504827682207,0.6601376182204273,-236.2975373312724,convergence,2012,EWP,XME
LONG,2012-08-31,2012-10-10,-2.0420401108641903,-0.49435221823187003,1.229231346263807,1.2335767944191787,0.7680580938231051,3.795332818748676,convergence,2012,EEM,EWP
SHORT,2012-08-06,2012-10-10,2.2754450137325217,0.05477496612906299,3.3325815542458166,3.3363852112877437,0.4578551126747221,-44.04259461179248,convergence,2012,IVV,KRE
SHORT,2012-08-06,2012-10-10,2.292241429813558,0.00786537617958129,2.6702274847773437,2.6743161501044366,0.48390988860632916,-45.65116990443788,convergence,2012,IWB,KRE
SHORT,2012-07-30,2012-10-11,2.4609918891076346,0.4518300091558255,2.380826911593613,2.4235458653422928,0.5518533168730124,-297.0718319739197,convergence,2012,IWF,IYT
LONG,2012-07-17,2012-10-15,-2.081651722146569,-0.3878303861671854,-1.4026343434596558,-1.4435574454503244,1.2735499712030798,-210.41999867223274,convergence,2012,EWZ,XLE
SHORT,2012-10-16,2012-10-19,2.0843979295852804,-0.6207206856091319,2.9091213820508925,2.8814857344210987,0.38454367227085584,177.5846615454734,convergence,2012,IWF,KRE
LONG,2012-10-18,2012-10-19,-2.7781332913822965,-4.414555848677996,3.0019160136531755,2.9836549292964296,0.36391890036960983,-152.4207220391431,stop_loss,2012,VUG,XHB
SHORT,2012-10-16,2012-10-23,2.8501742571178568,-0.35628998914952176,3.369190669565192,3.338208174121538,0.4578551126747221,189.77113378181733,convergence,2012,IVV,KRE
SHORT,2012-10-16,2012-10-23,2.9272323837126835,-0.13780704122733753,2.707872451296365,2.6786793161976803,0.48390988860632916,174.3731573924794,convergence,2012,IWB,KRE
SHORT,2012-08-31,2012-11-05,2.06176716197521,0.28597175103926203,-0.1455667635798279,-0.1048610760470785,0.8744154516205359,-248.10972426698478,convergence,2012,EWP,EWZ
LONG,2012-08-27,2012-11-05,-2.40257671376049,-0.4108825310766076,0.9747634848577555,0.9449544268437879,0.8006696772827226,-191.8925254470231,convergence,2012,EWZ,EZU
SHORT,2012-08-17,2012-11-05,2.1220162510771843,0.1858771858681247,0.5215566155919533,0.5560259442719149,0.7335398387483725,-219.63975645472476,convergence,2012,EWC,EWZ
LONG,2012-10-11,2012-11-07,-2.12055203158952,-0.3046355031793803,0.7823032283698468,0.8021343288409262,0.7260563383993763,92.9033315208661,convergence,2012,EWZ,XME
SHORT,2012-11-08,2012-11-16,2.2021703022971284,0.4115120739647479,-1.4096513539453723,-1.4385651790624525,1.2735499712030798,104.0255965438794,convergence,2012,EWZ,XLE
LONG,2012-11-08,2012-11-23,-2.0379795679835984,-0.43213871545075994,2.3800201496469784,2.408478284921692,0.5518533168730124,165.7117406333995,convergence,2012,IWF,IYT
LONG,2012-10-24,2012-11-23,-2.022144992771306,-0.31851780151007986,2.869705200887851,2.879516847035816,0.38454367227085584,51.12706104992465,convergence,2012,IWF,KRE
SHORT,2012-10-09,2012-11-29,2.2117143517903997,0.4753828841403969,0.20414092094186387,0.23007682885309721,0.843580673949534,-165.85623298766745,convergence,2012,EWH,EWT
LONG,2012-10-19,2012-11-29,-4.414555848677996,-0.36866484943170114,2.9836549292964296,2.9887242941479184,0.36391890036960983,17.242211724199482,convergence,2012,VUG,XHB
SHORT,2012-11-06,2012-12-04,2.1163484607967353,0.2888453870472833,0.6507834055840243,0.6150098042053831,0.6543829023897973,197.05073403564893,convergence,2012,EWH,EWP
SHORT,2012-11-23,2012-12-07,2.475273486770585,0.21737966394332822,0.5821837769536979,0.5684312987532456,0.7335398387483725,59.89738092984203,convergence,2012,EWC,EWZ
SHORT,2012-11-28,2012-12-10,2.3519139558646613,0.21318387392098975,-0.03539392704727229,-0.07252962540311803,0.8744154516205359,181.4164832660416,convergence,2012,EWP,EWZ
SHORT,2012-11-29,2012-12-10,2.016462731906163,0.30360918157419986,0.5641789885768369,0.5327590029808262,0.6601376182204273,169.81909831627635,convergence,2012,EWP,XME
LONG,2012-12-07,2012-12-14,-2.0475241276413723,-0.4884695633024449,-1.1279884802804863,-1.1100733387258623,1.2819233929006166,60.16992387320438,convergence,2012,EWP,VEA
SHORT,2012-12-10,2012-12-17,2.162174219211313,0.3746972036876084,1.2539514385555095,1.22951749709675,0.7680580938231051,122.20970220871403,convergence,2012,EEM,EWP
LONG,2012-12-10,2012-12-17,-2.1889100152399665,-0.2803005947566836,0.60336740743079,0.6299765717379224,0.8267573170873314,129.88523327627513,convergence,2012,EWP,EWQ
SHORT,2012-12-07,2012-12-18,2.3549275474829234,0.2364803050054118,1.5589461699510694,1.5417740561485975,0.7147570701356958,85.3101662680721,convergence,2012,EFA,EWP
LONG,2012-11-15,2012-12-20,-2.0981990442909213,-0.47703054349921237,0.907220952571401,0.9007186570679426,0.8006696772827226,-67.30806987615736,convergence,2012,EWZ,EZU
SHORT,2012-12-21,2012-12-28,2.2424147197913866,-0.03722046648810189,-0.6262795664302971,-0.663309526169737,1.0572210812464256,158.74117899683404,convergence,2012,EWP,VWO
SHORT,2012-12-20,2012-12-28,2.016835097773258,0.453705844342078,0.2189583944299125,0.18578607352475185,1.006078522857571,144.07888105277644,convergence,2012,EWP,EWT
SHORT,2012-12-27,2012-12-31,2.4506446486070583,1.925860338699606,0.8246655926920576,0.8195106196945545,0.7260563383993763,10.298624505082284,period_end,2012,EWZ,XME
SHORT,2012-12-26,2012-12-31,2.470722578239187,2.4018228474241776,-1.4018012643886282,-1.3897108554459705,1.2735499712030798,-73.80762231831051,period_end,2012,EWZ,XLE
LONG,2012-12-27,2012-12-31,-2.2878815260399445,-1.961541413170986,0.544502666838715,0.5449835140615384,0.7335398387483725,-17.33196846461051,period_end,2012,EWC,EWZ
SHORT,2012-12-20,2012-12-31,2.079769734917539,1.6253263146192143,0.5897762270244176,0.5915872365465216,0.6601376182204273,-30.991009578516653,period_end,2012,EWP,XME
SHORT,2013-04-10,2013-04-15,2.303416253892566,0.06418050329977751,1.0933537051370015,1.0612145655951013,0.44699967812888075,198.73468036171872,convergence,2013,IJH,THD
SHORT,2013-04-10,2013-04-15,2.2917222595524875,0.06281473016417059,3.355463350363676,3.3235771510810643,0.4415850167937784,197.85649832851766,convergence,2013,MDY,THD
SHORT,2013-04-08,2013-04-17,2.0131402676197996,0.19057874129263647,1.3837530975784806,1.3626482995474427,0.45330165624069274,125.20120075346911,convergence,2013,IWR,THD
SHORT,2013-04-18,2013-04-23,2.0678983269762106,-0.7206466890135749,-0.8700940091594553,-0.9043046754282704,1.198315205386548,136.9880702455647,convergence,2013,EWS,EWU
LONG,2013-04-15,2013-05-06,-2.6115029447518783,-0.03342271215699665,0.6816746454262872,0.6968270568443402,0.7409953197503872,69.05898612673965,convergence,2013,IWP,VPL
SHORT,2013-04-11,2013-06-04,2.3189928295191655,0.4260099628400085,1.777746853256271,1.7970940348367452,0.321995800988569,-168.50646811904744,convergence,2013,IWP,XOP
SHORT,2013-04-11,2013-06-04,2.1819037304946614,0.4824491962664877,1.5910667445314894,1.6066185878896446,0.48138545447725717,-126.65865232480874,convergence,2013,IWP,XLE
SHORT,2013-04-02,2013-06-04,2.240641559981483,0.37185790178401684,2.3420886566450125,2.361072079469828,0.4835892371866366,-150.49428638818915,convergence,2013,VUG,XLE
SHORT,2013-04-11,2013-06-05,2.1218004582627947,0.08259435621571308,1.407939099771471,1.4157863897694147,0.4760242367078951,-73.57678480770272,convergence,2013,IWP,VDE
LONG,2013-06-04,2013-06-28,-2.1266644734712465,-0.33276532093322875,-0.9477155646596724,-0.9340483286121639,1.198315205386548,40.71170145470769,convergence,2013,EWS,EWU
LONG,2013-07-05,2013-08-08,-2.0369556900598136,-0.40900942133381973,-3.0195967367628005,-3.0073792253816394,1.2885197131382558,37.5113196649517,convergence,2013,EFA,MDY
SHORT,2013-07-05,2013-08-14,2.145231334834391,0.48782460644198683,1.88804079377154,1.8868360168827105,0.4674052628481683,-3.9955269684443984,convergence,2013,IWP,VGK
SHORT,2013-05-10,2013-08-15,2.1367149433751953,0.40369740615161004,0.7184314002897314,0.7811710339859981,0.7409953197503872,-377.7126893248396,convergence,2013,IWP,VPL
SHORT,2013-05-10,2013-08-15,2.5946994269388055,-0.15586026871238085,1.6502064173014706,1.6768026251371486,0.5678864427544938,-192.2147879133738,convergence,2013,IWP,VEA
SHORT,2013-06-06,2013-08-16,2.1488141566084997,0.471503922577154,1.1448931507294045,1.2011203463409084,0.44699967812888075,-408.18469609981685,convergence,2013,IJH,THD
SHORT,2013-06-06,2013-08-16,2.1506851073565336,0.4710843511603221,3.4065771621343384,3.46191846796969,0.4415850167937784,-403.40887596671683,convergence,2013,MDY,THD
SHORT,2013-04-30,2013-08-27,2.007366072107923,0.04140832636228423,2.5720897550203987,2.6365812529077908,0.3849413576642731,-511.3359342610639,convergence,2013,IWO,XOP
SHORT,2013-05-10,2013-08-27,2.2166363244337606,0.2953837810249416,2.101816725039388,2.1577820467088027,0.577354450074262,-387.7433097740493,convergence,2013,IWO,VDE
SHORT,2013-05-10,2013-08-27,2.216431165537296,0.24128131687606283,2.362602720240282,2.4166078173251693,0.5740277697996063,-375.90905672624564,convergence,2013,IWO,XLE
SHORT,2013-05-07,2013-09-18,2.069706197799497,0.22168741743000187,1.3989600802954227,1.5315318384055916,0.45330165624069274,-936.0364958567404,convergence,2013,IWR,THD
LONG,2013-08-16,2013-09-27,-2.3710623165499474,-0.41337783770349196,-0.9978409366036161,-1.0129746457588893,1.198315205386548,-90.8639728200402,convergence,2013,EWS,EWU
SHORT,2013-09-19,2013-10-03,2.0476011039012145,0.20845713350625258,1.8710522047465812,1.8488895500856697,0.321995800988569,147.53689099095038,convergence,2013,IWP,XOP
SHORT,2013-10-01,2013-10-07,2.1503996140762234,0.4071768328107381,2.6888079441684343,2.6674867545660903,0.3849413576642731,132.58723513747208,convergence,2013,IWO,XOP
SHORT,2013-09-19,2013-10-08,2.102868265493727,0.1612858666118497,1.6794441024736615,1.6586242692297328,0.48138545447725717,118.16558317041313,convergence,2013,IWP,XLE
SHORT,2013-09-19,2013-10-08,2.063542227081522,0.07973517396861927,1.4979191391549862,1.475527246999985,0.4760242367078951,129.0155347784021,convergence,2013,IWP,VDE
SHORT,2013-09-24,2013-10-08,2.0433019140948883,0.389890088101704,2.204764418579587,2.187578036844204,0.577354450074262,87.42565720733013,convergence,2013,IWO,VDE
SHORT,2013-09-24,2013-10-08,2.136714104983228,0.46137483447087796,2.4647534924116767,2.448531921368752,0.5740277697996063,81.64059649288475,convergence,2013,IWO,XLE
SHORT,2013-09-18,2013-10-08,2.335181572875224,0.13818589869034748,2.4112303912631514,2.392252802895369,0.4835892371866366,105.94359281898487,convergence,2013,VUG,XLE
LONG,2013-10-09,2013-10-18,-2.3799641228867734,-0.38350060053486357,0.7652997222961089,0.7867140462631572,0.7409953197503872,106.67718984040454,convergence,2013,IWP,VPL
SHORT,2013-10-08,2013-10-18,2.168807472210758,0.2795040077410012,-6.086823976477628,-6.145355314432912,2.52972699477339,147.88264807633317,convergence,2013,EWI,XLI
SHORT,2013-10-08,2013-10-22,2.4365323034731627,-0.275815659593991,-7.570336149032651,-7.638524370453668,2.4824248508524867,177.42595034741822,convergence,2013,EWP,VAW
SHORT,2013-10-29,2013-11-07,2.1364020670569426,0.48345527523316845,2.177733506661861,2.1650280059654636,0.6877096053008439,54.19487628419128,convergence,2013,VB,VEA
LONG,2013-11-04,2013-11-07,-2.162972857535178,-0.4619263501956474,-0.09382428441340851,-0.0779119253475673,1.2779656346502852,48.88830910488005,convergence,2013,EFA,IJH
LONG,2013-11-04,2013-11-07,-2.1413617121151627,-0.43569151291184555,-3.0109729677651593,-2.994442321164388,1.2885197131382558,51.22236182381293,convergence,2013,EFA,MDY
SHORT,2013-11-13,2013-12-31,2.108434022182721,1.8140347003394397,1.8798849537920337,1.920009863865239,0.321995800988569,-330.1591303980915,period_end,2013,IWP,XOP
SHORT,2013-11-04,2013-12-31,2.032861109278463,1.4868390503190834,0.8067713281192535,0.8453159681102744,0.7409953197503872,-247.36901035825093,period_end,2013,IWP,VPL
SHORT,2013-10-21,2013-12-31,2.025064597767198,1.7991014387645206,2.4222758198369037,2.472064240903574,0.4835892371866366,-368.52118028137414,period_end,2013,VUG,XLE
SHORT,2013-11-01,2013-12-31,2.372700308689824,1.3177835219011413,1.2173114178742277,1.2401725039558658,0.6529875172006296,-162.43526531574264,period_end,2013,IWR,VEA
SHORT,2013-11-04,2013-12-31,2.399809217367057,1.8917133252749339,1.5882852661826343,1.6722804196175516,0.45330165624069274,-585.6788862761365,period_end,2013,IWR,THD
LONG,2013-11-12,2013-12-31,-2.121467071707523,-0.9375161609939116,-0.09562573566896049,-0.11139135839459158,1.2779656346502852,-91.45313225872094,period_end,2013,EFA,IJH
SHORT,2013-10-30,2013-12-31,2.000995096726003,1.895461072852127,1.268370935693514,1.3626959207624196,0.44699967812888075,-657.028436453455,period_end,2013,IJH,THD
SHORT,2013-11-04,2013-12-31,2.41619472630913,1.9235051377773718,3.5411748708622843,3.6228937012142515,0.4415850167937784,-574.6621967284837,period_end,2013,MDY,THD
LONG,2013-11-11,2013-12-31,-2.0184309133227383,-1.020141807451448,-3.0109179488130504,-3.0292424550374673,1.2885197131382558,-102.64200479211124,period_end,2013,EFA,MDY
LONG,2013-11-05,2013-12-31,-2.0626362021530613,-1.4151930182454424,-6.244153752045644,-6.392725340066416,2.52972699477339,-457.4609888912545,period_end,2013,EWI,XLI
SHORT,2014-04-01,2014-04-25,2.311117995404379,-0.06685448931466487,-1.5966067715239411,-1.615928601018327,1.3138101977563523,63.99951543673498,convergence,2014,EMB,MUB
SHORT,2014-04-02,2014-05-08,2.1233627326472213,0.46901434531287556,0.6021008331297502,0.6041119413022886,0.5042654820299708,-29.2611752589545,convergence,2014,EWH,GXC
SHORT,2014-03-31,2014-05-14,2.5102072302705314,0.4323767982693026,-0.07199305776237352,-0.07761535461948776,0.8104825829047232,11.028887914090316,convergence,2014,IWR,QQQ
LONG,2014-04-04,2014-05-19,-2.566473447871108,-0.49528531271107923,-0.06011992959388213,-0.048625209159688154,0.9971739324326875,38.348981881478146,convergence,2014,QQQ,VIS
SHORT,2014-03-31,2014-05-19,2.990234096752935,0.4138205182710782,0.74709916519094,0.7453830630098452,0.7433918793388352,-10.134144537920456,convergence,2014,IWS,QQQ
LONG,2014-04-03,2014-05-20,-2.102666948731783,-0.21766679653592447,0.5458758760422247,0.54845050434897,1.0229573670023637,-7.293473096184211,convergence,2014,QQQ,XLI
SHORT,2014-04-03,2014-05-23,2.5610389765867416,0.43553886842998973,1.0693792076099289,1.0921762252978797,0.8655475085745769,-145.8927992854881,convergence,2014,XLE,XLK
SHORT,2014-04-03,2014-05-23,2.3731829336844616,0.3963771298155317,1.541892570119694,1.5627231970872626,0.8547128784670206,-135.56235042266366,convergence,2014,VDE,XLK
LONG,2014-04-28,2014-06-05,-2.300458592434746,-0.2853550747448304,1.1519087535475974,1.157742370250359,0.9602480837193593,10.429656686479415,convergence,2014,MDY,VTI
SHORT,2014-04-04,2014-06-12,2.1085347237864362,-0.11670546941581973,-0.3105761701359433,-0.30833867728937703,0.8474088704516732,-31.93551050626733,convergence,2014,IYT,QQQ
SHORT,2014-06-03,2014-06-23,2.106188522133677,0.3969978114000696,0.8402052838903973,0.8210133669621316,0.4664133068249682,109.18235742805021,convergence,2014,EWH,EWY
SHORT,2014-06-20,2014-07-07,2.3043847427598383,0.12476511323116163,1.1451519873647515,1.1118745732602289,0.8655475085745769,159.15838127249728,convergence,2014,XLE,XLK
SHORT,2014-06-20,2014-07-07,2.289457773912303,0.0282636638832586,1.6132558614269974,1.5806068432139644,0.8547128784670206,156.82608450395597,convergence,2014,VDE,XLK
SHORT,2014-06-20,2014-07-09,2.98411195556088,0.10413174273981836,0.6459579456927682,0.6283590047397261,0.9631570158957343,70.98501795571354,convergence,2014,VHT,XLY
SHORT,2014-03-31,2014-07-09,2.433740779954551,0.04428770924008542,0.8723841035307189,0.8886952241203891,0.79817657203865,-114.55963311832272,convergence,2014,RSP,XLY
SHORT,2014-05-30,2014-07-17,2.08386093033212,0.2406151362059659,-1.5911967516810348,-1.5917920354717143,1.3138101977563523,-17.43107851679798,convergence,2014,EMB,MUB
LONG,2014-07-16,2014-08-18,-2.518800359947682,-0.4955071620991535,1.1461882091717177,1.1489164849900186,0.9602480837193593,-6.078692069671167,convergence,2014,MDY,VTI
LONG,2014-07-17,2014-08-19,-2.2702618093307305,-0.35670278628825675,-1.1315898404074574,-1.1282848822303437,0.9695480510394584,-3.1240093281216126,convergence,2014,IJH,VTI
SHORT,2014-07-07,2014-08-29,2.1822774003180876,0.49374000049751915,0.8554437288523629,0.8728411099344433,0.4664133068249682,-140.6568864966562,convergence,2014,EWH,EWY
