universe,leg_x,leg_y,correlation,n_obs,spread_mean,spread_std,hedge_ratio,coint_statistic,coint_pvalue,half_life,spread_range_pct,excluded_reason
full_universe,XLF,KBE,0.8124911330631607,252,0.80492664467662,0.03288143790521616,0.75812570461588,-1.8455565679241077,0.6073415212250313,25.73164421531193,20.3646682214503,pvalue:0.6073415212250313
full_universe,VTV,KBE,0.7373346720809882,252,2.900971487156732,0.028321177890079072,0.560523062284249,-1.8349656230394222,0.6125878285292699,26.68709002222788,33.09652316869537,pvalue:0.6125878285292699
full_universe,DVY,VFH,0.8040709274153287,252,1.0861158607375532,0.018539320912628138,0.8004887805425192,-1.8259522652612419,0.6170326148126016,20.57853526797011,16.381576902402188,pvalue:0.6170326148126016
full_universe,VCIT,EMB,0.8673438185676848,252,0.87830314461164,0.008146584335188958,0.7803206124760419,-1.8185338495820205,0.6206766119633447,26.244998261671157,5.059432801831903,pvalue:0.6206766119633447
full_universe,XLB,DVY,0.7244710374890917,252,1.5927134399140759,0.0243867328933077,0.6028154663593644,-1.8154182525832034,0.6222030969661747,24.373102302175145,20.072243989937448,pvalue:0.6222030969661747
full_universe,DVY,KRE,0.7667484043025492,252,2.377971884673629,0.03386298372384594,0.6103900255095525,-1.8124362856548457,0.6236619029166203,27.342420421663785,30.96653806442947,pvalue:0.6236619029166203
full_universe,BND,EMB,0.8322868183609274,252,1.5197116695921082,0.00955893758303962,0.6141974580777378,-1.8071205584514896,0.6262569873967001,32.30148448670506,7.137076561843244,pvalue:0.6262569873967001
full_universe,XLB,SPYV,0.7955932140628499,252,1.3030481345083387,0.02011025995925606,0.8170916216305911,-1.8056371196785475,0.6269799355830001,22.495399274002875,11.91703447555716,pvalue:0.6269799355830001
full_universe,VYM,IAI,0.7610933488476536,252,1.8878398165764299,0.014597035460959711,0.6010676694608028,-1.8007382202927995,0.6293634688749216,15.866571825281996,28.013275882019798,pvalue:0.6293634688749216
full_universe,AGG,EMB,0.8351994735017277,252,1.817670562505215,0.009747868153982223,0.6142040733173122,-1.796724469957733,0.63131179839999,33.24499527680308,7.173622870001779,pvalue:0.63131179839999
full_universe,XLB,SCHV,0.812680128010341,252,1.9895422947158226,0.019244159166112683,0.7775320419099102,-1.7953310531178317,0.6319872163222439,22.140911420927548,12.628437036883867,pvalue:0.6319872163222439
full_universe,XLB,IVE,0.7964653786933767,252,0.19921616605827802,0.020096670467590862,0.822165191478765,-1.7923508272196962,0.633430109079683,22.687318034794096,11.822573912598983,pvalue:0.633430109079683
full_universe,EWU,EWI,0.7487249519286538,252,0.3327835253114021,0.02297285012032915,0.8909291528370892,-1.7917140474601307,0.6337381104562326,23.93844308494064,12.199183952945162,pvalue:0.6337381104562326
full_universe,IWM,VBK,0.9518208967401091,252,-0.1841980642312202,0.01701544261420442,0.9958967269067125,-1.7913960312031907,0.6338918908573888,24.908798648721675,9.379205432786492,pvalue:0.6338918908573888
full_universe,RSP,VNQ,0.7153178136577522,252,2.1788976325592517,0.031129061417913474,0.6592654555992183,-1.7859005477087928,0.6365451060299081,35.88217767454447,16.1995417666147,pvalue:0.6365451060299081
full_universe,XLY,MDY,0.7257372968227794,252,-0.7927586981639013,0.03256066830012916,0.9559715891859167,-1.7822593954303014,0.6382986513708656,25.142201852372363,14.683853711056116,pvalue:0.6382986513708656
full_universe,EWH,GXC,0.86942137398103,252,0.13899511725897037,0.03307500323484404,0.6196976411717554,-1.7776797649075249,0.6404991172243188,27.41231617231335,24.10500065557723,pvalue:0.6404991172243188
full_universe,XLB,IJH,0.7881002922561289,252,1.240023911562378,0.019010505538493455,0.7952767636938461,-1.7755374666041646,0.6415265233290948,21.42740529365917,16.9374691496957,pvalue:0.6415265233290948
full_universe,XLB,VEA,0.7011483844935786,252,0.15458957979078336,0.02105016372237729,1.1170893842390517,-1.774419073587769,0.6420623873388437,14.320448940618174,11.196818655350299,pvalue:0.6420623873388437
full_universe,VGK,EWL,0.8255746175104266,252,1.1441474508817486,0.02464785053999671,0.7819958544933437,-1.7710867400324024,0.6436570031527065,29.121513600327784,10.705808619158532,pvalue:0.6436570031527065
